,Bearing 1,Bearing 2,Bearing 3,Bearing 4
2004-02-15 20:12:39,0.05939796865081303,0.07323082181747155,0.07581429757312369,0.042776795741979595
2004-02-15 20:22:39,0.060978954050490745,0.07303379071243714,0.0760086430001465,0.04422886859709947
2004-02-15 20:32:39,0.06108335367937887,0.07304995361101617,0.07606557937399286,0.044465550075687296
2004-02-15 20:42:39,0.061462131940036135,0.07340651398994091,0.07582626104790274,0.0440615752722301
2004-02-15 20:52:39,0.06013330729039504,0.07329430147956444,0.073827921285219,0.04331627520875043
2004-02-15 21:02:39,0.061264368377362176,0.07311338444259975,0.07496293764343961,0.04350915572049417
2004-02-15 21:12:39,0.06078026270814005,0.07312202744274622,0.0766534010449729,0.04446110649934079
2004-02-15 21:22:39,0.0616467600957078,0.07413560232433224,0.07757527223008936,0.044888519947263054
2004-02-15 21:32:39,0.060710776893403,0.07424884027540407,0.0767284535377704,0.04343117339713854
2004-02-15 21:42:39,0.06045949509253382,0.07307148786561844,0.07812324820547878,0.043074857170760296
2004-02-15 21:52:39,0.059831876556472485,0.07228751403877143,0.07514014356169735,0.04388309976073051
2004-02-15 22:02:39,0.06113384442599736,0.07362556765467064,0.07562825333268226,0.043732750622589
2004-02-15 22:12:39,0.061452268177157085,0.07331075736119928,0.07727931051320866,0.04376527174178427
2004-02-15 22:22:39,0.06109976073050443,0.07463714048537527,0.0770507837296743,0.0436886566726891
2004-02-15 22:32:39,0.06256033009424289,0.07450358904243372,0.07717163924019727,0.044618633722349726
2004-02-15 22:42:39,0.06139044875238049,0.0743972361931735,0.07745622344841058,0.04410273939157186
2004-02-15 22:52:39,0.06197885638947215,0.07371966404609599,0.07619957029151812,0.044268421309634265
2004-02-15 23:02:39,0.06238961863372235,0.07465930953659847,0.07763714048537526,0.044165242443478685
2004-02-15 23:12:39,0.062484740465843056,0.07415742956199034,0.07673021143610528,0.043697104350798384
2004-02-15 23:22:39,0.061558474534889406,0.07454909907710336,0.07646843107573612,0.04400971727135115
2004-02-15 23:32:39,0.061187948630304224,0.07402319449191855,0.07637111187069681,0.04378416914888423
2004-02-15 23:42:39,0.06132272083597832,0.07332511353093413,0.07932423458176668,0.04331617754773183
2004-02-15 23:52:39,0.06416250793495776,0.07446403632989892,0.07792387323599785,0.04451921480541042
2004-02-16 00:02:39,0.06075096440255873,0.0736864104692612,0.07703261878021388,0.04421099663069486
2004-02-16 00:12:39,0.06164304897700084,0.07259441378973583,0.07642570438009669,0.04418936471507399
2004-02-16 00:22:39,0.06091103081205137,0.07355476341618243,0.07708784608623467,0.04440319351530837
2004-02-16 00:32:39,0.06163699399384736,0.07298969676253722,0.07663513843449388,0.04363152497680551
2004-02-16 00:42:39,0.061124273646174135,0.07398574149128376,0.07778016504712143,0.0437527223008936
2004-02-16 00:52:39,0.05952590458518482,0.0731809170369647,0.07712246691732995,0.04303261878021389
2004-02-16 01:02:39,0.061531813076810396,0.07351516187313833,0.07627535524195515,0.04368284584208214
2004-02-16 01:12:39,0.06203916206846037,0.0736200009766102,0.0778234288783632,0.044072464475804485
2004-02-16 01:22:39,0.06009375457786025,0.07307109722154403,0.07626173152985986,0.043243664241418046
2004-02-16 01:32:39,0.061567605840128915,0.07310503442550906,0.07675994921627032,0.044151814053420585
2004-02-16 01:42:39,0.06280418965769814,0.07417954978270423,0.07914243859563456,0.04483314614971434
2004-02-16 01:52:39,0.06265535426534498,0.07391112847306998,0.076428341227599,0.04419405244396699
2004-02-16 02:02:39,0.06299672835587675,0.07450783729674301,0.0767241564529518,0.04501723716978369
2004-02-16 02:12:39,0.061490795448996535,0.07350305190683137,0.07686659504858637,0.04387875384540261
2004-02-16 02:22:39,0.06204785389911617,0.07339806631183164,0.07716138483324382,0.04430147956443186
2004-02-16 02:32:39,0.06170252453733094,0.07402983544118365,0.07707080423848821,0.04407456418770448
2004-02-16 02:42:39,0.06129181112359003,0.07210586454416719,0.07698222569461398,0.04357204941647542
2004-02-16 02:52:39,0.06270271985936814,0.07460955124761952,0.07744069534645245,0.04479344694565165
2004-02-16 03:02:39,0.060871722252063096,0.07320015625762978,0.07651340397480347,0.044117632696909034
2004-02-16 03:12:39,0.06463557790907759,0.07400732457639533,0.0776713706723961,0.04479432589481909
2004-02-16 03:22:39,0.06621226622393672,0.07482201279359345,0.07753137360222666,0.044725572537721574
2004-02-16 03:32:39,0.06647858782167099,0.07388563894721423,0.0760772010352068,0.04412212510376484
2004-02-16 03:42:39,0.06558025294203819,0.07285770789589335,0.07613325845988572,0.04480531275941209
2004-02-16 03:52:39,0.06541701254944089,0.0743398603447434,0.07578597587772841,0.044496362127056995
2004-02-16 04:02:39,0.06626558914009473,0.0729910640167977,0.07715547634161823,0.04446012988915475
2004-02-16 04:12:39,0.06762424923091948,0.075575858196201,0.0795984178914986,0.0459204062698374
2004-02-16 04:22:39,0.06646887055031983,0.07446828458420822,0.07767273792665658,0.0455628692807266
2004-02-16 04:32:39,0.06513760437521363,0.0738788515064212,0.0783685726842131,0.04436725426046194
2004-02-16 04:42:39,0.06573558279212853,0.07396347477904194,0.07677909077591678,0.04445842082132917
2004-02-16 04:52:39,0.06610923384930904,0.07416265442648567,0.07707256213682309,0.04446091117730359
2004-02-16 05:02:39,0.06715567166365546,0.07367449582499147,0.07767859758777283,0.04463538258704039
2004-02-16 05:12:39,0.06633033839542948,0.07355241955173593,0.07565550075687288,0.04403974803457201
2004-02-16 05:22:39,0.06813296547682994,0.07401147516968601,0.0754966551101128,0.044563162263782416
2004-02-16 05:32:39,0.06658435470481958,0.07301030323746276,0.07675863079251917,0.04456672689096147
2004-02-16 05:42:39,0.06720118169832512,0.0740705600859417,0.0778963816592607,0.04452561160212902
2004-02-16 05:52:39,0.06826768885199473,0.07383744323453294,0.07666053029933102,0.04442746227843157
2004-02-16 06:02:39,0.06850422383905465,0.0751190976121881,0.07700009766101862,0.04452712534791738
2004-02-16 06:12:39,0.06884286342106549,0.07452990868694762,0.07855466575516383,0.045682455198007725
2004-02-16 06:22:39,0.06740421895600371,0.07479237267444701,0.07708501391669516,0.04480873089506324
2004-02-16 06:32:39,0.06704062698373944,0.07353708677181504,0.07674295619903317,0.04542961082084086
2004-02-16 06:42:39,0.0680661653401045,0.07391005420186532,0.07706396796718591,0.04415240001953221
2004-02-16 06:52:39,0.06880394550515162,0.07425958298745056,0.07960188485765907,0.04431017139508766
2004-02-16 07:02:39,0.06929478978465746,0.07326485668245519,0.07652717417842667,0.04467810928267982
2004-02-16 07:12:39,0.06745876263489427,0.07268914497778213,0.0758362713023097,0.04358401289125446
2004-02-16 07:22:39,0.07013501635822061,0.07386542311636311,0.07700771522046974,0.044880560574246796
2004-02-16 07:32:39,0.06724884027540408,0.07315025147712291,0.07408769959470678,0.04446970066897798
2004-02-16 07:42:39,0.06928619561502028,0.07451770105962206,0.07631964451389228,0.04432994775135505
2004-02-16 07:52:39,0.06977787001318425,0.07378231358953073,0.07691625567654671,0.044804775623809766
2004-02-16 08:02:39,0.06872147077494019,0.07408940866253236,0.07654226280580106,0.0444060745153572
2004-02-16 08:12:39,0.06866565750280776,0.07371331607988671,0.07664300014649152,0.044780409199667956
2004-02-16 08:22:39,0.06981639728502369,0.07475169686019825,0.07578197177596561,0.04449323697446164
2004-02-16 08:32:39,0.06780399433566092,0.07346979832999657,0.07716665852824844,0.04413989940915084
2004-02-16 08:42:39,0.0692404902583134,0.07408140045900678,0.07658357341667074,0.04423912300405294
2004-02-16 08:52:39,0.06867493529957516,0.07455119878900336,0.07770745641877046,0.0451676839689438
2004-02-16 09:02:39,0.06817608281654378,0.07313760437521363,0.07644362517701059,0.044162654426485676
2004-02-16 09:12:39,0.06806738610283705,0.07261628985790322,0.07637111187069681,0.0447262073343425
2004-02-16 09:22:39,0.06941823331217345,0.07462835099370085,0.07632540651398995,0.0447946677083842
2004-02-16 09:32:39,0.06905146735680454,0.07377913960642611,0.07840050783729674,0.043939694321011774
2004-02-16 09:42:39,0.0704018262610479,0.07437160017578984,0.07728473069974119,0.044330436056448076
2004-02-16 09:52:39,0.06928775819131794,0.07397197128766053,0.0752537233263343,0.04411582596806485
2004-02-16 10:02:39,0.06865408467210314,0.07369915523218906,0.07929752429317838,0.04424327359734362
2004-02-16 10:12:39,0.07003457200058597,0.07329469212363884,0.07675365008057033,0.044109136188290446
2004-02-16 10:22:39,0.06995234142292105,0.07531876556472485,0.07947985741491283,0.04439015576932468
2004-02-16 10:32:39,0.06878700131842376,0.07418575125738562,0.07667874407930075,0.0442583133942087
2004-02-16 10:42:39,0.06929015088627376,0.07399023389813957,0.07587748425216075,0.044660432638312424
2004-02-16 10:52:39,0.07017188339274379,0.07377889545387958,0.07567522828263097,0.04398373944040237
2004-02-16 11:02:39,0.07107285511987892,0.07528341227599006,0.07610547390009278,0.04573426436837737
2004-02-16 11:12:39,0.07035939254846428,0.07361038136627765,0.07669686019825188,0.0440507837296743
2004-02-16 11:22:39,0.07153068997509644,0.07432975242931784,0.07696381659260705,0.04447736705893842
2004-02-16 11:32:39,0.07035333756531081,0.073251574783925,0.07581507886127253,0.04436881683675961
2004-02-16 11:42:39,0.07168601982518677,0.07437555544704332,0.07829767078470629,0.04528770936080864
2004-02-16 11:52:39,0.06949577616094536,0.07326920259778308,0.07678329019971679,0.044256409004345916
2004-02-16 12:02:39,0.07038820254895259,0.07362854631573809,0.07542130963425948,0.044430978075101324
2004-02-16 12:12:39,0.07124454319058549,0.07439943356609209,0.07648625421163144,0.04519468724058792
2004-02-16 12:22:39,0.07175076908052151,0.07381068411543532,0.07752995751745692,0.04553991894135456
2004-02-16 12:32:39,0.07019712876605302,0.07378607353874701,0.07617388544362519,0.04435582792128522
2004-02-16 12:42:39,0.07143317544801993,0.0742450803261878,0.07750192880511743,0.045367644904536354
2004-02-16 12:52:39,0.07089066848967236,0.07363250158699156,0.07516245910444845,0.04499794911860931
2004-02-16 13:02:39,0.07018282142682748,0.0735452414668685,0.07584271692953758,0.043988134186239564
2004-02-16 13:12:39,0.07028546315738074,0.07408818789979979,0.07721402412227159,0.0441986913423507
2004-02-16 13:22:39,0.07150046388983836,0.07439083939645491,0.0760796425606719,0.0452847795302505
2004-02-16 13:32:39,0.07205346940768592,0.07477660041994239,0.0768430099125934,0.0451896576981298
2004-02-16 13:42:39,0.0706156550612823,0.07317393427413448,0.07662825333268226,0.044907417354363
2004-02-16 13:52:39,0.0716398749938962,0.07452741833097318,0.07606328434005567,0.04406758142487426
2004-02-16 14:02:39,0.07123648615655064,0.07488876409980956,0.07863616387518922,0.04443903510913619
2004-02-16 14:12:39,0.07097299672835589,0.07526783534352263,0.0774172078714781,0.04453708677181504
2004-02-16 14:22:39,0.07117505737584844,0.07436647297231311,0.07742038185458273,0.044717076029102985
2004-02-16 14:32:39,0.07121700278333903,0.07402265735631623,0.07847966209287563,0.044959665999316376
2004-02-16 14:42:39,0.07300073245763954,0.07418804629132282,0.0747281605547146,0.04450002441525465
2004-02-16 14:52:39,0.07208608818789979,0.07393276038869086,0.0760835978319254,0.04381595781043997
2004-02-16 15:02:39,0.07154924556863128,0.07463621270569852,0.07673035792763318,0.044629962400507844
2004-02-16 15:12:39,0.07147253283851751,0.07399111284730699,0.07588891059133747,0.044540797890522
2004-02-16 15:22:39,0.07318809512183212,0.07466795253674496,0.07819004834220421,0.04419102495239026
2004-02-16 15:32:39,0.07248019922847795,0.07422227647834367,0.07574354216514478,0.04324478734313199
2004-02-16 15:42:39,0.07283046047170273,0.07555110112798477,0.07697768445724888,0.04492524049025832
2004-02-16 15:52:39,0.0738015528101958,0.07531178280189463,0.0789053664729723,0.04501884857659066
2004-02-16 16:02:39,0.07422823380047855,0.07438688412520143,0.0774369353972362,0.04432379510718297
2004-02-16 16:12:39,0.07492021094780019,0.07505166267884175,0.07644435763465014,0.045559402314566136
2004-02-16 16:22:39,0.07381356511548415,0.07471336491039601,0.0756400703159334,0.04442526490551297
2004-02-16 16:32:39,0.07385067630255383,0.07447375360125007,0.0763197421749109,0.0452846818692319
2004-02-16 16:42:39,0.07452595341569412,0.07336281068411543,0.07800302749157674,0.04475115972459593
2004-02-16 16:52:39,0.07519683578299723,0.07531793544606671,0.0764569559060501,0.04538278236242005
2004-02-16 17:02:39,0.07510313003564628,0.07403764832267201,0.07639591776942234,0.045430196786952495
2004-02-16 17:12:39,0.07354704819571269,0.07474652082621222,0.07608076566238586,0.045101762781385814
2004-02-16 17:22:39,0.07410493676449044,0.07477816299624006,0.07715630646027637,0.045733873724302945
2004-02-16 17:32:39,0.07414551491772059,0.07533820010742713,0.07813692074808339,0.04552854143268715
2004-02-16 17:42:39,0.07373592460569364,0.07524434786854828,0.07712886371404853,0.0451899018506763
2004-02-16 17:52:39,0.07225494408906684,0.0740551784755115,0.07451960544948484,0.044298793886420246
2004-02-16 18:02:39,0.07660554714585674,0.07437072122662239,0.07785961228575615,0.046065139899409156
2004-02-16 18:12:39,0.07393022120220714,0.07465774696030081,0.07683339030226086,0.044928316812344354
2004-02-16 18:22:39,0.07421690512232043,0.07396552566043263,0.0778543385907515,0.045111382391718344
2004-02-16 18:32:39,0.07531979100542019,0.07510024903559745,0.07820542995263441,0.04494672591435129
2004-02-16 18:42:39,0.07501660237316275,0.07532770154792716,0.07599482396601395,0.04482235460715856
2004-02-16 18:52:39,0.07483939645490503,0.07414224327359734,0.0753265296157039,0.045114116900239275
2004-02-16 19:02:39,0.07483509937008644,0.07406733727232775,0.07623790224132038,0.04460623077298697
2004-02-16 19:12:39,0.07458801699301724,0.07576986180965868,0.07736534987059913,0.04565066653645198
2004-02-16 19:22:39,0.07450393085599884,0.073361931734948,0.07793525074466527,0.045116607256213685
2004-02-16 19:32:39,0.07259382782362421,0.07480902387811905,0.07648874456760583,0.044826651691977144
2004-02-16 19:42:39,0.07593862004980712,0.07428731871673422,0.07629972166609697,0.045375018311440994
2004-02-16 19:52:39,0.0755714634503638,0.07372474241906342,0.08004238488207432,0.04537912007422238
2004-02-16 20:02:39,0.07305000244152546,0.07333175448019923,0.07654802480589873,0.04476287904682846
2004-02-16 20:12:39,0.07489950681185606,0.07467498413008447,0.07665740514673568,0.04539127887103863
2004-02-16 20:22:39,0.074070608916451,0.07327286488598077,0.07699653303383953,0.04553718443283364
2004-02-16 20:32:39,0.07597011572830704,0.07403789247521853,0.0753573904975829,0.04471443918160067
2004-02-16 20:42:39,0.07580013672542606,0.07340373065091069,0.07674129596171689,0.044974656965672155
2004-02-16 20:52:39,0.07345138922798965,0.07484706284486548,0.07535343522632941,0.04531300356462718
2004-02-16 21:02:39,0.07585555935348406,0.07452102153425462,0.07773289711411689,0.045054299526344065
2004-02-16 21:12:39,0.07657107280628937,0.07427940817422725,0.07574295619903315,0.04479613262366327
2004-02-16 21:22:39,0.07685067630255384,0.07337077005713169,0.07588373455735142,0.045190634308315845
2004-02-16 21:32:39,0.07641676839689439,0.07502309683089996,0.07566131158747985,0.04535162849748523
2004-02-16 21:42:39,0.07578436447092143,0.07386874359099566,0.07549982909321745,0.044981835050539584
2004-02-16 21:52:39,0.0756885101811612,0.07475662874163777,0.07639860344743396,0.04477313345378193
2004-02-16 22:02:39,0.07529879388642023,0.07469148884222862,0.07637413936227355,0.04514229210410665
2004-02-16 22:12:39,0.07630650910688999,0.07443381024464085,0.07758645441671957,0.04506347966209288
2004-02-16 22:22:39,0.0789377411006397,0.07451281800869182,0.07852961570389179,0.04519712876605304
2004-02-16 22:32:39,0.08147263049953611,0.07366350896039846,0.07627242541139705,0.04596723472825822
2004-02-16 22:42:39,0.08038917915913862,0.07407002295033936,0.07810542506958347,0.0455229747546267
2004-02-16 22:52:39,0.08096117974510475,0.0753730650910689,0.07663997265491478,0.046269056106255195
2004-02-16 23:02:39,0.08140348649836418,0.07450661653401044,0.07545646760095709,0.04538048732848284
2004-02-16 23:12:39,0.07997314321988379,0.07393852238878851,0.07618516529127398,0.04573143219883784
2004-02-16 23:22:39,0.08076180477562381,0.07454465550075688,0.0760726109673324,0.04678524342008887
2004-02-16 23:32:39,0.08166971043507984,0.0741877044777577,0.07667464231651937,0.044866692709604965
2004-02-16 23:42:39,0.07849343229649884,0.0744436740075199,0.07729181112359003,0.04597289906733727
2004-02-16 23:52:39,0.08167449582499145,0.07378846623370282,0.07607764050979052,0.04599794911860931
2004-02-17 00:02:39,0.08147136090629425,0.07407207383173008,0.07778841740319353,0.0460815469505347
2004-02-17 00:12:39,0.08010557156111138,0.07399921871185117,0.07792812149030715,0.045425020752966457
2004-02-17 00:22:39,0.08079237267444701,0.07475843547048194,0.07931139215782021,0.04583978709897945
2004-02-17 00:32:39,0.08012866839201133,0.07486044240441428,0.07619498022364374,0.046542458127838277
2004-02-17 00:42:39,0.08180389667464232,0.07463484545143806,0.07542126080375018,0.04622603642755994
2004-02-17 00:52:39,0.08193627618536062,0.07458767517945213,0.07773987987694711,0.04735157966697593
2004-02-17 01:02:39,0.08061917085795205,0.07338092680306656,0.07495053469407688,0.04603784364470922
2004-02-17 01:12:39,0.07979886713218419,0.07385199472630499,0.07538693295571072,0.045892035743932816
2004-02-17 01:22:39,0.08144938717710827,0.07390517115093512,0.07679349577616094,0.04621036183407393
2004-02-17 01:32:39,0.08173021143610529,0.07365193612969384,0.07726300112310172,0.04746598955027101
2004-02-17 01:42:39,0.08071951755456809,0.07415782020606475,0.07554436251770107,0.045434982176864105
2004-02-17 01:52:39,0.07943048977000831,0.07357375848430099,0.07418477464719957,0.04608994579813468
2004-02-17 02:02:39,0.08213613945993457,0.07393959665999315,0.07653552419551736,0.045996191220274436
2004-02-17 02:12:39,0.08146110649934078,0.07327418330973191,0.07612651984960203,0.04678973582694468
2004-02-17 02:22:39,0.08074959714829825,0.07513433273109038,0.07730982958152254,0.045636896332828754
2004-02-17 02:32:39,0.07921280335953904,0.07518086820645539,0.07822945456321109,0.04552190048342204
2004-02-17 02:42:39,0.07834410859905268,0.07418404218956004,0.07900375994921628,0.046180526392890275
2004-02-17 02:52:39,0.08039562478636653,0.07468772889301237,0.07558054592509399,0.04658098539967773
2004-02-17 03:02:39,0.07890287611699791,0.07410908735778113,0.07649255334733142,0.04575555447043313
2004-02-17 03:12:39,0.08018355388446702,0.07399384735582792,0.076043947458372,0.045640949265100844
2004-02-17 03:22:39,0.08103364422090922,0.0752823380047854,0.07771189999511696,0.046037111187069685
2004-02-17 03:32:39,0.08096000781288148,0.0753883978709898,0.07593783876165827,0.04634718492113873
2004-02-17 03:42:39,0.07913115874798575,0.07470750524927974,0.07586630206553055,0.04603418135651156
2004-02-17 03:52:39,0.08004756091606036,0.07467376336735193,0.07759651350163582,0.045748278724547106
2004-02-17 04:02:39,0.08032037697153181,0.07394926510083501,0.07512251574783925,0.04516968601982519
2004-02-17 04:12:39,0.08034620831095268,0.07469798329996581,0.0755828897895405,0.04573773133453782
2004-02-17 04:22:39,0.08011763269690902,0.07390771033741882,0.07598178622003028,0.04637042824356659
2004-02-17 04:32:39,0.080849895014405,0.07464343962107525,0.07594179403291176,0.0460814981200254
2004-02-17 04:42:39,0.08183265784462132,0.07336930514185264,0.07532394159871088,0.04566980809609845
2004-02-17 04:52:39,0.08147995507593145,0.07508286537428585,0.07685912398066312,0.04632950827677133
2004-02-17 05:02:39,0.08063230626495434,0.07346598955027102,0.0760043947458372,0.04562498168855902
2004-02-17 05:12:39,0.08051975194101274,0.07657991112847305,0.07721163142731578,0.04652824844963133
2004-02-17 05:22:39,0.08093788759216758,0.07444596904145712,0.07678875921675864,0.0464236046681967
2004-02-17 05:32:39,0.08057112163679868,0.07496972508423262,0.07728873480150397,0.04613154939206016
2004-02-17 05:42:39,0.08155095463645685,0.07474959714829826,0.07568938913032862,0.04680609404756092
2004-02-17 05:52:39,0.08189794423555838,0.07412857073099273,0.07847394892328728,0.04574710679232385
2004-02-17 06:02:39,0.08233248693783875,0.07515513452805313,0.07708340250988817,0.046729430147956455
2004-02-17 06:12:39,0.08107549196738122,0.07520059573221348,0.07642443478685483,0.04621031300356463
2004-02-17 06:22:39,0.08071028858830998,0.07489325650666537,0.07536740075198985,0.045915523218907184
2004-02-17 06:32:39,0.08156135553493823,0.07578631769129351,0.07690180184579325,0.04650788612725232
2004-02-17 06:42:39,0.0827904194540749,0.07443649592265249,0.07613657893451828,0.045343522632941065
2004-02-17 06:52:39,0.08143376141413156,0.0743466966160457,0.07565369402802871,0.045165437765515896
2004-02-17 07:02:39,0.08377996972508424,0.07601235411885347,0.0772672005469017,0.04664700424825431
2004-02-17 07:12:39,0.08570613799501929,0.07482694467503297,0.07698959910151862,0.04675789833487964
2004-02-17 07:22:39,0.09000385761023487,0.07524571512280873,0.07636315249768054,0.04769002392694956
2004-02-17 07:32:39,0.11648893988964304,0.07749089311001513,0.08099174764392793,0.050848381268616634
2004-02-17 07:42:39,0.11979823233556326,0.07815176522291128,0.08144279505835247,0.05127979881830168
2004-02-17 07:52:39,0.12030685092045511,0.07734713609062942,0.07822437619024365,0.051187802138776314
2004-02-17 08:02:39,0.1184439181600664,0.07796283998242103,0.07933873724302945,0.05134298549733873
2004-02-17 08:12:39,0.11735704868401775,0.07685336198056546,0.07821334049514138,0.0513376629718248
2004-02-17 08:22:39,0.12105176033986033,0.07738693295571072,0.07910757361199276,0.04996747888080473
2004-02-17 08:32:39,0.11735050539577128,0.07788095121832121,0.07947863665218029,0.051568777772352165
2004-02-17 08:42:39,0.11516392401972753,0.0781525465110601,0.08093695981249084,0.05045431905854779
2004-02-17 08:52:39,0.12101084037306509,0.0775030030763221,0.07868509204551002,0.05100366228819767
2004-02-17 09:02:39,0.11763924019727526,0.0818539967771864,0.08024620342790176,0.050944577371941996
2004-02-17 09:12:39,0.11797485228770935,0.07708491625567654,0.07790106938815373,0.05064710190927293
2004-02-17 09:22:39,0.11826475902143659,0.07764319546852874,0.07976859221641681,0.05168553152009376
2004-02-17 09:32:39,0.11887470091313052,0.07774617901264709,0.0793179354460667,0.051028468186923186
2004-02-17 09:42:39,0.11847155622833147,0.07773524097856341,0.07747580448264076,0.05052780897504761
2004-02-17 09:52:39,0.11374417696176573,0.07739245080326188,0.07964534401093802,0.05141686605791298
2004-02-17 10:02:39,0.11534362029395966,0.07767640021485425,0.07795693149079545,0.05090155769324675
2004-02-17 10:12:39,0.11538478441330141,0.07752526978856389,0.07869446750329606,0.051230480003906446
2004-02-17 10:22:39,0.11772928365642854,0.07745524683822452,0.07920181649494605,0.050648957468626396
2004-02-17 10:32:39,0.11437594609111774,0.07689989745593047,0.0784106645832316,0.05154406953464526
2004-02-17 10:42:39,0.11579515601347723,0.07664080277357294,0.07775242931783778,0.05033507495483178
2004-02-17 10:52:39,0.11390741735436301,0.0773026026661458,0.07719747057961814,0.05090482933737
2004-02-17 11:02:39,0.11488090238781189,0.07772469358855412,0.0784698471605059,0.05053235021241272
2004-02-17 11:12:39,0.11359622051858001,0.07758118072171492,0.07928717222520631,0.051858586845060804
2004-02-17 11:22:39,0.11794833732115825,0.07826866546218078,0.07985013916695151,0.05140236339665023
2004-02-17 11:32:39,0.11731207578495044,0.0774591044484594,0.07877059426729821,0.05180125982714
2004-02-17 11:42:39,0.11517271351140192,0.07839337858293863,0.07933878607353875,0.05185468040431663
2004-02-17 11:52:39,0.11508931100151373,0.07752898090727085,0.07741701254944089,0.05118575125738562
2004-02-17 12:02:39,0.11639557595585721,0.07767815811318912,0.07742834122759899,0.050379706040334
2004-02-17 12:12:39,0.11623990429220177,0.07766819668929147,0.07824791249572732,0.051777821182674946
2004-02-17 12:22:39,0.10965408467210312,0.07785038331949802,0.07996874847404657,0.050906343083158355
2004-02-17 12:32:39,0.11389735826944675,0.07795947067727917,0.0782558718687436,0.05061721763757997
2004-02-17 12:42:39,0.11043996288881291,0.07725679964842033,0.07841413154939206,0.05061770594267298
2004-02-17 12:52:39,0.11118179598613212,0.07837995019288051,0.07859021436593584,0.05114898188388105
2004-02-17 13:02:39,0.10977899311489818,0.07801704184774647,0.07944865471946873,0.049808144928951616
